creditscore,geography,gender,age,tenure,balance,numofproducts,has_credit_card,is_active_member,estimatedsalary,churn,complain,satisfaction_score,card_type,point_earned,age_group,tenure_group,high_balance_flag,engagement_score,low_satisfaction_flag,single_product_flag,salary_segment,risk_score,churn_probability,risk_segment,clv,retention_priority
535,France,Female,48,9,0.0,1,1,0,149892.79,1,1,4,GOLD,697,Senior,Established,0,1,0,1,High,2,0.9996388494242056,High Risk,14989.279000000002,Low Priority
716,Spain,Male,42,8,0.0,2,1,0,180800.42,0,0,2,SILVER,427,Mid-Age,Established,0,2,1,0,High,2,8.166138394483617e-05,Low Risk,18080.042,Low Priority
539,France,Male,37,2,127609.59,1,1,0,98646.22,0,0,1,DIAMOND,620,Mid-Age,New,1,2,1,1,Medium,3,4.752635359326149e-05,Low Risk,137474.212,Low Priority
614,France,Female,43,6,0.0,2,1,1,109041.53,0,0,1,PLATINUM,318,Mid-Age,Established,0,3,1,0,Medium,1,1.1872103265039484e-06,Low Risk,10904.153,Low Priority
706,Spain,Male,57,7,0.0,1,1,0,17941.16,1,1,1,GOLD,701,Senior,Established,0,1,1,1,Low,3,0.9726109320828368,High Risk,1794.116,Low Priority
758,France,Female,33,7,0.0,2,0,0,82996.47,0,0,4,PLATINUM,953,Mid-Age,Established,0,1,0,0,Medium,1,0.1150314802297957,Low Risk,8299.647,Low Priority
586,Spain,Female,28,2,0.0,2,1,1,92067.35,0,0,5,PLATINUM,635,Young,New,0,3,0,0,Medium,0,5.6922666370928565e-05,Low Risk,9206.735,Low Priority
646,France,Female,73,6,97259.25,1,0,1,104719.66,0,0,1,PLATINUM,250,Elder,Established,1,2,1,1,Medium,2,0.0008897277865339,Low Risk,107731.216,Low Priority
631,Germany,Female,33,4,123246.7,1,0,0,112687.57,0,0,3,SILVER,662,Mid-Age,Early,1,1,0,1,Medium,2,0.1934461164766547,Low Risk,134515.457,Low Priority
717,Spain,Female,22,6,101060.25,1,0,1,84699.56,0,0,2,GOLD,666,Young,Established,1,2,1,1,Medium,2,6.822914515883536e-05,Low Risk,109530.206,Low Priority
684,France,Male,30,2,0.0,2,1,0,83473.82,0,0,4,DIAMOND,699,Young,New,0,2,0,0,Medium,1,0.0015536053492607,Low Risk,8347.382000000001,Low Priority
800,France,Female,49,7,108007.36,1,0,0,47125.11,0,0,3,PLATINUM,855,Senior,Established,1,1,0,1,Low,2,0.4838335812262597,Medium Risk,112719.871,Low Priority
721,Spain,Female,36,2,0.0,2,1,1,106977.8,0,0,5,SILVER,534,Mid-Age,New,0,3,0,0,Medium,0,7.48882347412305e-05,Low Risk,10697.78,Low Priority
683,Spain,Male,29,0,133702.89,1,1,0,55582.54,1,1,1,PLATINUM,388,Young,,1,1,1,1,Low,3,0.8325549047772459,High Risk,139261.14400000003,Critical Priority
660,Germany,Male,31,9,125189.75,2,1,1,139874.43,0,0,5,GOLD,612,Mid-Age,Established,1,3,0,0,High,0,9.993771308667628e-05,Low Risk,139177.193,Low Priority
704,Germany,Female,24,7,113034.22,1,1,0,162503.48,1,1,2,PLATINUM,801,Young,Established,1,1,1,1,High,3,0.9754862233765808,High Risk,129284.568,Low Priority
615,Spain,Female,41,9,109013.23,1,1,0,196499.96,0,0,1,PLATINUM,561,Mid-Age,Established,1,2,1,1,High,3,6.729552234296245e-05,Low Risk,128663.226,Low Priority
667,Spain,Female,39,2,0.0,2,1,0,40721.24,1,1,5,PLATINUM,308,Mid-Age,New,0,1,0,0,Low,1,0.9988717105736376,High Risk,4072.124,Low Priority
682,Germany,Male,24,9,57929.81,2,0,0,53134.3,0,0,5,SILVER,643,Young,Established,0,1,0,0,Low,1,0.2761458725363389,Low Risk,63243.24,Low Priority
484,France,Female,29,4,130114.39,1,1,0,164017.89,0,0,1,GOLD,249,Young,Early,1,2,1,1,High,3,0.0001172273906745,Low Risk,146516.179,Low Priority
628,Germany,Male,27,5,95826.49,2,1,0,155996.96,0,1,2,SILVER,818,Young,Early,0,1,1,0,High,2,0.966751304045733,High Risk,111426.186,Low Priority
480,Germany,Male,44,10,129608.57,1,1,0,5472.7,1,1,1,GOLD,775,Mid-Age,Established,1,1,1,1,Low,3,0.9305711293353108,High Risk,130155.84000000001,Low Priority
578,France,Male,30,4,169462.09,1,1,0,112187.11,0,1,5,DIAMOND,872,Young,Early,1,1,0,1,Medium,2,0.9983341139171152,High Risk,180680.801,Critical Priority
512,France,Male,40,5,0.0,2,1,1,146457.83,0,0,3,DIAMOND,435,Mid-Age,Early,0,3,0,0,High,0,1.12281121054427e-05,Low Risk,14645.783,Low Priority
484,Spain,Female,35,7,133868.21,1,1,1,27286.1,0,0,2,SILVER,415,Mid-Age,Established,1,3,1,1,Low,2,2.015476814857977e-06,Low Risk,136596.81999999998,Low Priority
510,France,Female,30,0,0.0,2,1,1,130553.47,0,0,2,DIAMOND,430,Young,,0,3,1,0,Medium,1,3.3880488754538305e-06,Low Risk,13055.347000000002,Low Priority
606,Germany,Male,36,5,190479.48,2,0,0,179351.89,0,0,5,PLATINUM,929,Mid-Age,Early,1,1,0,0,High,1,0.4856791152075964,Medium Risk,208414.66900000002,High Priority
597,Spain,Female,40,8,101993.12,1,0,1,94774.12,0,0,5,SILVER,681,Mid-Age,Established,1,2,0,1,Medium,1,0.0053410491121405,Low Risk,111470.53199999999,Low Priority
754,Germany,Female,55,3,161608.81,1,1,0,8080.85,1,1,4,GOLD,810,Senior,Early,1,1,0,1,Low,2,0.9999576402524176,High Risk,162416.895,Critical Priority
850,Spain,Female,45,2,122311.21,1,1,1,19482.5,0,0,5,GOLD,739,Mid-Age,New,1,3,0,1,Low,1,0.0001463799717553,Low Risk,124259.46,Low Priority
510,France,Male,65,2,0.0,2,1,1,48071.61,0,0,1,SILVER,280,Elder,New,0,3,1,0,Low,1,4.715266223033541e-06,Low Risk,4807.161,Low Priority
778,Germany,Female,45,1,162150.42,2,1,0,174531.27,0,0,2,DIAMOND,250,Mid-Age,New,1,2,1,0,High,2,0.0019265823210031,Low Risk,179603.54700000002,Low Priority
636,France,Male,42,2,0.0,2,1,1,55470.78,0,0,4,PLATINUM,991,Mid-Age,New,0,3,0,0,Low,0,2.1549512933141504e-05,Low Risk,5547.078,Low Priority
804,France,Female,50,4,0.0,1,1,1,8546.87,1,1,2,GOLD,482,Senior,Early,0,2,1,1,Low,2,0.7303634972731613,High Risk,854.6870000000001,Low Priority
514,France,Male,32,8,0.0,2,1,0,95857.18,0,0,4,PLATINUM,423,Mid-Age,Established,0,2,0,0,Medium,1,0.0008538724170616,Low Risk,9585.717999999999,Low Priority
730,France,Female,39,1,99010.67,1,1,0,194945.8,0,0,5,GOLD,260,Mid-Age,New,1,2,0,1,High,2,0.0141460589262243,Low Risk,118505.25,Low Priority
525,Spain,Female,37,0,0.0,1,0,1,131521.72,0,0,5,SILVER,642,Mid-Age,,0,2,0,1,Medium,1,0.0052846268520586,Low Risk,13152.172,Low Priority
616,Spain,Male,30,5,0.0,2,0,1,196108.51,0,0,4,PLATINUM,701,Young,Early,0,2,0,0,High,0,0.0007769907470174,Low Risk,19610.851000000002,Low Priority
687,Germany,Female,34,7,111388.18,2,1,0,148564.76,0,0,4,GOLD,570,Mid-Age,Established,1,2,0,0,High,1,0.0108390104669899,Low Risk,126244.65599999999,Low Priority
715,France,Female,41,8,56214.85,2,0,0,92982.61,1,1,4,GOLD,790,Mid-Age,Established,0,0,0,0,Medium,1,0.999966465573768,High Risk,65513.111,Low Priority
512,France,Female,36,3,84327.77,2,1,0,17675.36,0,0,5,PLATINUM,727,Mid-Age,Early,0,2,0,0,Low,1,0.0107961443894354,Low Risk,86095.30600000001,Low Priority
479,France,Male,40,1,0.0,2,0,0,114996.43,0,0,3,SILVER,909,Mid-Age,New,0,1,0,0,Medium,1,0.0502764199621441,Low Risk,11499.643,Low Priority
601,France,Male,32,8,93012.89,1,1,0,86957.42,0,0,2,GOLD,799,Mid-Age,Established,0,2,1,1,Medium,3,4.733018963748272e-05,Low Risk,101708.632,Low Priority
580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0,0,1,DIAMOND,520,Young,Established,0,2,1,0,Medium,2,2.174378228670579e-05,Low Risk,74518.22,Low Priority
807,France,Male,35,3,174790.15,1,1,1,600.36,0,0,3,SILVER,861,Mid-Age,Early,1,3,0,1,Low,1,1.167436771800156e-05,Low Risk,174850.186,Low Priority
616,Spain,Female,32,6,0.0,2,1,1,43001.46,0,0,5,GOLD,512,Mid-Age,Established,0,3,0,0,Low,0,5.5575092970826014e-05,Low Risk,4300.146,Low Priority
721,Germany,Male,37,3,107720.64,1,1,1,158591.12,0,0,1,PLATINUM,478,Mid-Age,Early,1,3,1,1,High,2,1.3984689324453185e-06,Low Risk,123579.75200000001,Low Priority
501,France,Male,57,10,0.0,2,1,1,47847.19,0,0,5,PLATINUM,374,Senior,Established,0,3,0,0,Low,0,0.0005014403636742,Low Risk,4784.719,Low Priority
521,France,Male,35,6,96423.84,1,1,0,10488.44,0,0,4,PLATINUM,280,Mid-Age,Established,0,2,0,1,Low,2,0.0013883343016586,Low Risk,97472.684,Low Priority
850,Spain,Male,30,2,141040.01,1,1,1,5978.2,0,0,2,DIAMOND,615,Young,New,1,3,1,1,Low,2,1.0708643185897945e-06,Low Risk,141637.83000000002,Low Priority
759,France,Male,42,4,105420.18,1,0,1,121409.06,0,0,3,GOLD,435,Mid-Age,Early,1,2,0,1,Medium,1,0.0007528283980702,Low Risk,117561.086,Low Priority
516,Spain,Male,50,5,0.0,1,0,1,146145.93,1,1,5,GOLD,509,Senior,Early,0,1,0,1,High,1,0.9995824606409544,High Risk,14614.593,Low Priority
711,France,Female,38,2,129022.06,2,1,1,14374.86,1,1,4,DIAMOND,321,Mid-Age,New,1,2,0,0,Low,0,0.9173373952024468,High Risk,130459.546,Low Priority
512,Spain,Male,33,3,176666.62,1,1,0,94670.77,0,0,1,PLATINUM,726,Mid-Age,Early,1,2,1,1,Medium,3,2.8238735360093303e-05,Low Risk,186133.697,Low Priority
550,France,Male,37,3,0.0,1,1,1,179670.31,0,0,3,GOLD,516,Mid-Age,Early,0,3,0,1,High,1,7.464127904336603e-06,Low Risk,17967.031,Low Priority
608,Spain,Female,41,3,89763.84,1,0,0,199304.74,1,1,3,PLATINUM,639,Mid-Age,Early,0,0,0,1,High,2,0.9999167441513188,High Risk,109694.314,Low Priority
618,France,Male,34,5,134954.53,1,1,1,151954.39,0,0,2,SILVER,512,Mid-Age,Early,1,3,1,1,High,2,1.2854286475919702e-06,Low Risk,150149.969,Low Priority
643,France,Male,45,5,0.0,1,1,0,142513.5,1,1,3,GOLD,730,Mid-Age,Early,0,1,0,1,High,2,0.9899116998474666,High Risk,14251.35,Low Priority
671,France,Male,45,2,106376.85,1,0,1,158264.62,0,0,3,DIAMOND,244,Mid-Age,New,1,2,0,1,High,1,0.0012478219999556,Low Risk,122203.312,Low Priority
689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0,0,3,PLATINUM,292,Mid-Age,New,1,2,0,0,High,1,0.0024738867134564,Low Risk,178752.83000000002,Low Priority
603,France,Male,31,8,0.0,2,1,1,169915.02,0,0,3,GOLD,245,Mid-Age,Established,0,3,0,0,High,0,5.280050066331221e-06,Low Risk,16991.502,Low Priority
620,France,Female,41,9,0.0,2,0,0,88852.47,0,0,3,DIAMOND,848,Mid-Age,Established,0,1,0,0,Medium,1,0.0824980095846489,Low Risk,8885.247000000001,Low Priority
676,France,Female,34,1,63095.01,1,1,1,40645.81,0,0,3,SILVER,974,Mid-Age,New,0,3,0,1,Low,1,1.6171332203439682e-05,Low Risk,67159.591,Low Priority
572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0,0,4,DIAMOND,958,Young,Early,1,1,0,0,Low,1,0.2369760023671364,Low Risk,124329.73999999999,Low Priority
668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1,1,3,GOLD,629,Senior,Established,1,1,0,1,High,1,0.9993520953478292,High Risk,122650.11200000001,Low Priority
695,France,Male,46,7,49512.55,1,1,0,133007.34,0,0,3,DIAMOND,310,Senior,Established,0,2,0,1,High,2,0.005961315944023,Low Risk,62813.284,Low Priority
730,Spain,Female,33,9,0.0,2,0,0,176576.62,0,0,1,SILVER,621,Mid-Age,Established,0,1,1,0,High,2,0.0027665544376319,Low Risk,17657.662,Low Priority
807,France,Male,43,1,105799.32,2,1,0,34888.04,1,1,4,DIAMOND,924,Mid-Age,New,1,1,0,0,Low,1,0.9978288732671826,High Risk,109288.12400000001,Low Priority
592,France,Male,54,8,0.0,1,1,1,28737.71,1,1,2,PLATINUM,359,Senior,Established,0,2,1,1,Low,2,0.5186266746847135,Medium Risk,2873.771,Low Priority
726,France,Female,31,9,114722.05,2,1,1,98178.57,0,0,5,SILVER,811,Mid-Age,Established,1,3,0,0,Medium,0,8.145959030033867e-05,Low Risk,124539.907,Low Priority
514,Spain,Male,30,7,0.0,1,0,1,125010.24,0,0,4,DIAMOND,583,Young,Established,0,2,0,1,Medium,1,0.0005789763312305,Low Risk,12501.024000000001,Low Priority
567,France,Male,42,2,0.0,2,1,1,167984.61,0,0,5,SILVER,959,Mid-Age,New,0,3,0,0,High,0,6.68218999404005e-05,Low Risk,16798.461,Low Priority
850,France,Male,33,10,0.0,1,1,0,4861.72,1,1,1,SILVER,359,Mid-Age,Established,0,1,1,1,Low,3,0.6856495212925711,High Risk,486.172,Low Priority
671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1,1,3,PLATINUM,901,Mid-Age,Established,1,2,0,1,Medium,1,0.7512123161669292,High Risk,110451.465,Low Priority
670,France,Male,37,4,170557.91,2,1,0,198252.88,0,0,5,GOLD,729,Mid-Age,Early,1,2,0,0,High,1,0.0072101145214827,Low Risk,190383.198,Low Priority
694,France,Female,30,9,0.0,2,1,1,26960.31,0,0,5,DIAMOND,829,Young,Established,0,3,0,0,Low,0,7.877524097870339e-05,Low Risk,2696.0310000000004,Low Priority
547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1,1,4,SILVER,790,Mid-Age,Established,0,2,0,0,Medium,0,0.9537448912525992,High Risk,83170.802,Low Priority
751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1,1,2,DIAMOND,756,Senior,New,0,1,1,1,Medium,3,0.9966339253279314,High Risk,104609.015,Low Priority
594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0,0,4,GOLD,873,Young,Early,1,2,0,1,Low,2,0.0104292491591134,Low Risk,136935.073,Low Priority
673,France,Male,72,1,0.0,2,0,1,111981.19,0,0,3,SILVER,865,Elder,New,0,2,0,0,Medium,0,0.0069537512454098,Low Risk,11198.119,Low Priority
610,France,Male,40,0,0.0,2,1,0,62232.6,0,0,5,GOLD,690,Mid-Age,,0,2,0,0,Low,1,0.0060939535741868,Low Risk,6223.26,Low Priority
512,France,Female,37,1,0.0,2,0,1,156105.03,0,0,4,PLATINUM,722,Mid-Age,New,0,2,0,0,High,0,0.0031094070110875,Low Risk,15610.503,Low Priority
767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0,0,4,DIAMOND,535,Young,Early,1,2,0,0,High,0,0.0033991593406918,Low Risk,134727.788,Low Priority
585,France,Female,67,5,113978.97,2,0,1,93146.11,0,0,5,SILVER,580,Elder,Early,1,2,0,0,Medium,0,0.0915924921643765,Low Risk,123293.581,Low Priority
763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,1,3,GOLD,709,Mid-Age,Established,1,1,0,1,Low,2,0.996284570008844,High Risk,103507.044,Low Priority
712,France,Female,29,2,0.0,1,1,1,144375.0,0,0,4,GOLD,930,Young,New,0,3,0,1,High,1,3.1968439668375786e-05,Low Risk,14437.5,Low Priority
539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1,1,4,DIAMOND,264,Mid-Age,Early,1,1,0,0,Low,1,0.9997488836183808,High Risk,121800.89600000001,Low Priority
668,France,Female,46,2,0.0,3,1,0,89048.46,1,1,1,DIAMOND,943,Senior,New,0,1,1,0,Medium,2,0.991344415162906,High Risk,8904.846000000001,Low Priority
703,France,Male,28,2,81173.83,2,0,1,162812.16,0,0,2,PLATINUM,388,Young,New,0,2,1,0,High,1,7.774729722450453e-05,Low Risk,97455.046,Low Priority
662,Spain,Male,38,4,0.0,2,1,0,136259.65,0,0,5,GOLD,248,Mid-Age,Early,0,2,0,0,High,1,0.0035605366192779,Low Risk,13625.965,Low Priority
725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0,0,2,GOLD,763,Mid-Age,Early,1,2,1,1,Medium,3,0.0005440091644194,Low Risk,129209.09700000001,Low Priority
703,France,Male,37,8,105961.68,2,0,1,74158.8,0,0,1,DIAMOND,619,Mid-Age,Established,1,2,1,0,Medium,1,3.459568805472202e-05,Low Risk,113377.56,Low Priority
659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1,1,2,SILVER,815,Elder,Established,1,2,1,1,Low,2,0.7799835616723261,High Risk,121918.709,Low Priority
523,Spain,Male,34,7,0.0,2,1,0,62030.06,0,0,4,DIAMOND,566,Mid-Age,Established,0,2,0,0,Low,1,0.0009468835744438,Low Risk,6203.006,Low Priority
635,France,Female,40,10,123497.58,1,1,0,131953.23,1,1,5,GOLD,774,Mid-Age,Established,1,1,0,1,Medium,2,0.9989105140572012,High Risk,136692.903,Low Priority
772,Germany,Male,26,7,152400.51,2,1,0,79414.0,0,0,1,PLATINUM,695,Young,Established,1,2,1,0,Medium,2,8.328460916867144e-05,Low Risk,160341.91,Low Priority
545,France,Female,26,1,0.0,2,1,1,199638.56,0,0,5,PLATINUM,902,Young,New,0,3,0,0,High,0,8.204257573708902e-05,Low Risk,19963.856,Low Priority
634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0,0,2,GOLD,532,Young,Established,1,3,1,1,High,2,1.747205927545188e-06,Low Risk,118855.57900000001,Low Priority
739,Germany,Male,54,8,126418.14,1,1,0,134420.75,1,1,2,DIAMOND,718,Senior,Established,1,1,1,1,High,3,0.9976111191409198,High Risk,139860.215,Critical Priority
771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0,0,5,PLATINUM,895,Mid-Age,Early,0,1,0,1,Medium,2,0.4862193416991849,Medium Risk,87827.499,Low Priority
587,Spain,Female,34,1,0.0,2,1,1,97932.68,0,0,4,DIAMOND,749,Mid-Age,New,0,3,0,0,Medium,0,2.9728322715275307e-05,Low Risk,9793.268,Low Priority
681,France,Female,79,0,0.0,2,0,1,170968.99,0,0,5,DIAMOND,333,Elder,,0,2,0,0,High,0,0.1909557319599464,Low Risk,17096.899,Low Priority
544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0,0,4,DIAMOND,866,Mid-Age,New,0,3,0,1,Low,1,4.762063368550528e-05,Low Risk,85487.80500000001,Low Priority
696,Spain,Male,28,8,0.0,1,0,0,176713.47,0,0,3,SILVER,671,Young,Established,0,1,0,1,High,2,0.0188417410492364,Low Risk,17671.347,Low Priority
766,Spain,Male,41,0,0.0,2,0,1,34283.23,0,0,4,GOLD,670,Mid-Age,,0,2,0,0,Low,0,0.0015376805029735,Low Risk,3428.3230000000003,Low Priority
727,France,Male,34,10,0.0,2,1,1,198637.34,0,0,4,GOLD,768,Mid-Age,Established,0,3,0,0,High,0,1.1058082803622516e-05,Low Risk,19863.734,Low Priority
671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,0,3,SILVER,565,Mid-Age,Established,0,1,0,0,High,1,0.2032385623226895,Low Risk,52958.382,Low Priority
693,France,Female,30,6,127992.25,1,1,1,50457.2,0,0,1,SILVER,483,Young,Established,1,3,1,1,Low,2,1.2562929931515831e-06,Low Risk,133037.97,Low Priority
850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0,0,2,GOLD,926,Mid-Age,Early,0,3,1,1,High,2,2.678097294078485e-06,Low Risk,68908.565,Low Priority
732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,0,1,DIAMOND,932,Mid-Age,Established,1,3,1,0,Low,1,1.5729026442106866e-06,Low Risk,115280.391,Low Priority
726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,0,4,DIAMOND,901,Senior,Established,1,2,0,1,Low,2,0.0289285533737054,Low Risk,106338.514,Low Priority
557,France,Female,32,6,184686.41,2,1,0,14956.44,0,0,3,GOLD,299,Mid-Age,Established,1,2,0,0,Low,1,0.0022669047734839,Low Risk,186182.054,Low Priority
682,France,Female,26,0,110654.02,1,0,1,111879.21,0,0,2,PLATINUM,899,Young,,1,2,1,1,Medium,2,0.0001559076605634,Low Risk,121841.941,Low Priority
738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0,0,4,PLATINUM,467,Mid-Age,Established,0,3,0,1,Low,1,6.815093619423316e-06,Low Risk,80880.42300000001,Low Priority
531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,0,1,PLATINUM,717,Mid-Age,Established,1,2,1,1,Medium,3,4.088749707884369e-05,Low Risk,111554.211,Low Priority
498,France,Male,34,2,0.0,2,1,1,148528.24,0,0,1,DIAMOND,549,Mid-Age,New,0,3,1,0,High,1,4.656381664343949e-07,Low Risk,14852.824,Low Priority
651,France,Male,36,7,0.0,2,1,0,13898.31,0,0,1,GOLD,545,Mid-Age,Established,0,2,1,0,Low,2,3.0835637224807485e-05,Low Risk,1389.8310000000001,Low Priority
549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,1,2,GOLD,716,Mid-Age,Established,0,0,1,1,Medium,3,0.9987387582240927,High Risk,8125.925,Low Priority
791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,0,2,SILVER,650,Mid-Age,Established,0,2,1,1,High,3,0.0003973536974287,Low Risk,68541.375,Low Priority
650,Spain,Male,41,9,0.0,2,0,1,191599.67,0,0,4,PLATINUM,693,Mid-Age,Established,0,2,0,0,High,0,0.0007936018413785,Low Risk,19159.967,Low Priority
733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,1,4,PLATINUM,759,Mid-Age,Early,1,1,0,0,Low,1,0.9986293923551756,High Risk,105193.879,Low Priority
811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,0,2,GOLD,946,Mid-Age,New,1,3,1,0,High,1,9.126237569975452e-06,Low Risk,167931.164,Low Priority
707,France,Male,30,8,0.0,2,1,0,33159.37,0,0,5,GOLD,402,Young,Established,0,2,0,0,Low,1,0.0030326943357902,Low Risk,3315.9370000000004,Low Priority
712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,0,3,PLATINUM,465,Young,Early,1,2,0,1,Medium,1,0.001232546909415,Low Risk,154993.793,Low Priority
706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,0,1,GOLD,799,Mid-Age,Established,0,3,1,0,Medium,1,5.530871342850536e-07,Low Risk,11089.93,Low Priority
756,France,Male,62,3,0.0,1,1,1,11199.04,1,1,3,SILVER,600,Elder,Early,0,2,0,1,Low,1,0.8726820505526545,High Risk,1119.9040000000002,Low Priority
777,France,Female,53,10,0.0,2,1,0,189992.97,0,0,2,PLATINUM,306,Senior,Established,0,2,1,0,High,2,0.0019244397656031,Low Risk,18999.297000000002,Low Priority
646,France,Male,35,6,84026.86,1,0,1,164255.69,0,0,3,SILVER,635,Mid-Age,Established,0,2,0,1,High,1,0.0004949659419661,Low Risk,100452.429,Low Priority
714,France,Male,46,1,0.0,1,1,0,152167.79,1,1,2,PLATINUM,747,Senior,New,0,1,1,1,High,3,0.9874956853279936,High Risk,15216.779000000002,Low Priority
782,France,Male,39,8,0.0,2,1,1,33949.67,0,0,3,PLATINUM,424,Mid-Age,Established,0,3,0,0,Low,0,6.764231672998396e-06,Low Risk,3394.967,Low Priority
775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,0,2,DIAMOND,913,Young,Established,0,3,1,0,Medium,1,4.4626081493473947e-07,Low Risk,6814.393,Low Priority
479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,1,1,GOLD,751,Mid-Age,Early,1,2,1,1,Low,2,0.1270373348326993,Low Risk,143444.09900000002,Low Priority
807,France,Male,42,7,118274.71,1,1,1,25885.72,0,0,3,DIAMOND,899,Mid-Age,Established,1,3,0,1,Low,1,1.1326412351289332e-05,Low Risk,120863.282,Low Priority
799,France,Female,22,8,174185.98,2,0,1,192633.85,0,0,3,PLATINUM,219,Young,Established,1,2,0,0,High,0,0.0011308191326277,Low Risk,193449.36500000002,Low Priority
675,France,Male,40,7,113208.86,2,1,0,34577.36,0,0,3,SILVER,587,Mid-Age,Established,1,2,0,0,Low,1,0.001150484911199,Low Risk,116666.596,Low Priority
602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,0,2,SILVER,861,Young,Early,1,2,1,1,High,3,7.118020434503684e-05,Low Risk,120030.264,Low Priority
475,France,Female,32,8,119023.28,1,1,0,100816.29,0,0,1,PLATINUM,278,Mid-Age,Established,1,2,1,1,Medium,3,5.752274850620711e-05,Low Risk,129104.909,Low Priority
744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,0,1,PLATINUM,526,Young,Early,1,3,1,1,High,2,7.441992320504195e-07,Low Risk,184467.334,Low Priority
588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,0,2,PLATINUM,632,Mid-Age,Established,0,2,1,0,Medium,2,3.146299925295761e-05,Low Risk,7907.8910000000005,Low Priority
703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,0,3,SILVER,301,Mid-Age,Established,0,2,0,1,High,1,0.0014332806301446,Low Risk,76958.632,Low Priority
747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,0,1,DIAMOND,806,Mid-Age,Early,0,2,1,0,High,2,0.0001082948207119,Low Risk,114013.856,Low Priority
583,France,Male,27,7,0.0,2,1,0,51285.49,0,0,1,PLATINUM,250,Young,Established,0,2,1,0,Low,2,2.558069047303296e-05,Low Risk,5128.549,Low Priority
750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,1,2,PLATINUM,563,Mid-Age,Established,1,0,1,1,High,3,0.9988582461248796,High Risk,127862.413,Low Priority
681,France,Male,38,3,0.0,2,1,1,112491.96,0,0,1,DIAMOND,861,Mid-Age,Early,0,3,1,0,Medium,1,4.822188861234919e-07,Low Risk,11249.196000000002,Low Priority
773,France,Male,25,2,135903.33,1,1,0,73656.38,0,0,4,PLATINUM,790,Young,New,1,2,0,1,Medium,2,0.0012218272219782,Low Risk,143268.968,Low Priority
714,France,Female,31,4,125169.26,1,1,1,106636.89,0,0,3,PLATINUM,669,Mid-Age,Early,1,3,0,1,Medium,1,1.376547884342065e-05,Low Risk,135832.949,Low Priority
687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,1,2,SILVER,336,Mid-Age,Established,0,1,1,0,High,2,0.9735960489749756,High Risk,15585.351999999999,Low Priority
511,France,Male,58,0,149117.31,1,1,1,162599.51,0,0,1,GOLD,517,Senior,,1,3,1,1,High,2,1.573593197539015e-05,Low Risk,165377.261,Low Priority
627,France,Male,33,5,0.0,2,1,1,103737.82,0,0,4,PLATINUM,499,Mid-Age,Early,0,3,0,0,Medium,0,1.23580773108375e-05,Low Risk,10373.782000000001,Low Priority
694,France,Female,31,10,0.0,2,1,0,160990.27,0,0,3,SILVER,673,Mid-Age,Established,0,2,0,0,High,1,0.0008797277806243,Low Risk,16099.027,Low Priority
616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0,0,2,SILVER,268,Mid-Age,Established,1,1,1,1,Low,3,0.012767677231918,Low Risk,133857.994,Low Priority
